tipo,localizacao,ser,prox_centro,prox_orla,area,quartos,banheiros,vagas,condo,preco
Casa,Novo Mondubim,SER10,0,0,176,5,3,2,0.0,320000.0
Casa,Manoel Dias Branco,SER7,0,0,230,3,4,4,1300.0,870000.0
Casa,Centro,SER12,0,0,250,6,2,2,750.0,390000.0
Casa,Messejana,SER6,0,0,135,3,3,2,50.0,440000.0
Casa,Edson Queiroz,SER7,0,0,158,4,4,3,0.0,640000.0
Casa,Parque Dois Irmãos,SER8,0,0,200,3,2,4,0.0,450000.0
Casa,Pici,SER11,0,0,184,3,2,6,0.0,500000.0
Casa,Cocó,SER7,0,0,500,4,5,4,286.0,2000000.0
Casa,Padre Andrade,SER3,0,0,250,4,3,4,0.0,490000.0
Casa,Presidente Kennedy,SER3,0,0,145,4,4,6,0.0,680000.0
Casa,Cidade 2000,SER7,0,0,72,2,1,3,0.0,399000.0
Casa,Maraponga,SER10,0,0,400,4,6,6,0.0,1200000.0
Casa,Cidade dos Funcionários,SER6,0,0,152,4,4,2,0.0,820000.0
Casa,José Bonifácio,SER4,1,0,544,5,6,4,0.0,920000.0
Casa,Mondubim,SER10,0,0,140,3,3,5,520.0,499900.0
Casa,Prefeito José Walter,SER8,0,0,200,2,2,1,0.0,190000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,285,3,6,4,122.0,980000.0
Casa,Cidade dos Funcionários,SER6,0,0,250,4,5,4,0.0,1100000.0
Casa,São João do Tauape,SER2,0,0,310,6,5,10,0.0,1100000.0
Casa,de Lourdes,SER2,0,0,581,5,5,10,12409.0,3000000.0
Casa,Vila União,SER4,0,0,328,6,6,7,0.0,1100000.0
Casa,Parquelândia,SER3,0,0,596,4,4,5,0.0,900000.0
Casa,Parquelândia,SER3,0,0,354,5,3,3,0.0,800000.0
Casa,Passaré,SER8,0,0,95,3,2,2,0.0,550000.0
Casa,Parque Manibura,SER6,0,0,285,4,4,4,0.0,680000.0
Casa,Rodolfo Teófilo,SER3,0,0,220,5,4,3,0.0,600000.0
Casa,Mondubim,SER10,0,0,223,4,2,2,0.0,350000.0
Casa,Messejana,SER6,0,0,69,3,2,6,2465.0,1249000.0
Casa,Parquelândia,SER3,0,0,187,3,1,1,0.0,450000.0
Casa,Parreão,Outros,0,0,400,5,4,3,228.0,870000.0
Casa,Cidade dos Funcionários,SER6,0,0,108,2,1,2,369.0,429990.0
Casa,Maraponga,SER10,0,0,253,4,3,2,1077.0,400000.0
Casa,Aracapé,Outros,0,0,85,3,3,2,0.0,280000.0
Casa,Cidade dos Funcionários,SER6,0,0,90,3,3,3,0.0,490000.0
Casa,Prefeito José Walter,SER8,0,0,102,3,3,2,0.0,299000.0
Casa,Parangaba,SER4,0,0,103,3,2,2,0.0,460000.0
Casa,Cocó,SER7,0,0,300,3,4,2,231.0,1600000.0
Casa,Mondubim,SER10,0,0,130,3,3,3,0.0,450000.0
Casa,Barra do Ceará,SER1,0,1,150,3,3,2,0.0,550000.0
Casa,Montese,SER4,0,0,396,4,4,6,0.0,800000.0
Casa,Lagoa Redonda,SER6,0,0,95,2,2,3,0.0,350000.0
Casa,José de Alencar,SER6,0,0,262,4,5,8,0.0,890000.0
Casa,Parquelândia,SER3,0,0,140,2,3,2,0.0,465000.0
Casa,Edson Queiroz,SER7,0,0,135,4,4,2,800.0,639900.0
Casa,Passaré,SER8,0,0,135,3,3,2,50.0,395000.0
Casa,Álvaro Weyne,SER1,0,0,165,4,1,2,0.0,350000.0
Casa,Sapiranga,SER7,0,0,120,3,3,2,0.0,470000.0
Casa,Prefeito José Walter,SER8,0,0,100,4,3,2,0.0,280000.0
Casa,Jóquei Clube,SER12,0,0,120,3,3,2,0.0,399000.0
Casa,Passaré,SER8,0,0,189,3,2,2,0.0,265000.0
Casa,Centro,SER12,0,0,323,6,7,6,2800.0,1750000.0
Casa,José de Alencar,SER6,0,0,165,6,7,9,0.0,989000.0
Casa,Maraponga,SER10,0,0,160,4,3,5,0.0,600000.0
Casa,Cidade dos Funcionários,SER6,0,0,280,4,4,5,0.0,549000.0
Casa,Carlito Pamplona,SER1,0,0,136,9,8,1,0.0,920000.0
Casa,Sapiranga,SER7,0,0,375,4,5,8,3033.0,1099000.0
Casa,Rodolfo Teófilo,SER3,0,0,208,5,6,2,0.0,350000.0
Casa,Sapiranga,SER7,0,0,308,3,4,9,50.0,1680000.0
Casa,Edson Queiroz,SER7,0,0,123,3,3,2,0.0,639900.0
Casa,Mondubim,SER10,0,0,108,3,2,2,0.0,340000.0
Casa,Cidade dos Funcionários,SER6,0,0,114,3,3,5,0.0,650000.0
Casa,Guajerú,Outros,0,0,264,4,4,9,700.0,639000.0
Casa,Parque Manibura,SER6,0,0,520,4,8,8,2796.0,989999.0
Casa,Jóquei Clube,SER12,0,0,140,2,2,1,0.0,380000.0
Casa,Damas,SER4,0,0,600,6,4,2,0.0,1200000.0
Casa,Cidade 2000,SER7,0,0,122,2,1,1,0.0,360000.0
Casa,Edson Queiroz,SER7,0,0,222,4,4,4,95.0,660000.0
Casa,Sapiranga,SER7,0,0,187,4,5,5,0.0,850000.0
Casa,Lagoa Redonda,SER6,0,0,243,3,4,3,1150.0,972097.0
Casa,Tauape,Outros,0,0,234,3,3,5,0.0,1175000.0
Casa,São Gerardo,SER3,0,0,314,4,5,4,0.0,750000.0
Casa,Parquelândia,SER3,0,0,198,4,3,2,0.0,450000.0
Casa,Papicu,SER2,0,0,300,5,5,4,1173.0,600000.0
Casa,Antônio Bezerra,SER3,0,0,103,3,3,1,0.0,350000.0
Casa,Mondubim,SER10,0,0,120,3,2,3,514.0,210000.0
Casa,Cidade dos Funcionários,SER6,0,0,180,3,2,2,0.0,500000.0
Casa,Cidade dos Funcionários,SER6,0,0,225,3,5,3,1043.0,499999.0
Casa,Bonsucesso,SER5,0,0,194,2,1,2,0.0,450000.0
Casa,Conjunto Ceará,SER11,0,0,140,3,2,3,1009.0,415000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,239,5,6,6,0.0,1450000.0
Casa,Cidade dos Funcionários,SER6,0,0,100,4,3,3,0.0,460000.0
Casa,Edson Queiroz,SER7,0,0,410,5,5,6,2300.0,1300000.0
Casa,Vila União,SER4,0,0,279,4,5,5,0.0,720000.0
Casa,Mondubim,SER10,0,0,100,2,3,2,0.0,420000.0
Casa,Maraponga,SER10,0,0,120,4,2,1,0.0,390000.0
Casa,Vila União,SER4,0,0,379,5,5,1,0.0,1500000.0
Casa,Joaquim Távora,SER2,1,0,400,4,2,4,0.0,1400000.0
Casa,Lagoa Redonda,SER6,0,0,200,3,2,6,0.0,550000.0
Casa,Edson Queiroz,SER7,0,0,123,3,4,2,0.0,639900.0
Casa,Meireles,SER2,1,1,259,3,5,5,2000.0,1650000.0
Casa,Itaperi,SER8,0,0,135,4,5,2,0.0,550000.0
Casa,Edson Queiroz,SER7,0,0,250,3,4,4,0.0,530000.0
Casa,Conjunto Ceará,SER11,0,0,427,7,5,2,0.0,490000.0
Casa,Meireles,SER2,1,1,411,4,5,4,0.0,2000000.0
Casa,Presidente Kennedy,SER3,0,0,250,4,3,4,1100.0,1550000.0
Casa,Messejana,SER6,0,0,95,3,2,2,597.0,460000.0
Casa,Fátima,SER4,0,0,452,4,3,7,0.0,2800000.0
Casa,Maraponga,SER10,0,0,250,4,4,2,50.0,530000.0
Casa,José Bonifácio,SER4,1,0,301,4,3,2,0.0,500000.0
Casa,Edson Queiroz,SER7,0,0,140,3,3,3,0.0,599000.0
Casa,Paupina,SER6,0,0,126,4,3,2,0.0,480000.0
Casa,Aldeota,SER2,1,0,158,4,4,6,495.0,1150000.0
Casa,Aerolândia,Outros,0,0,140,4,3,1,0.0,250000.0
Casa,Jangurussu,SER9,0,0,330,3,4,6,0.0,990000.0
Casa,Benfica,SER4,1,0,253,4,3,1,0.0,570000.0
Casa,Parque Dois Irmãos,SER8,0,0,100,2,2,2,50.0,309000.0
Casa,Lagoa Redonda,SER6,0,0,160,3,4,4,0.0,444000.0
Casa,Mondubim,SER10,0,0,94,3,3,2,0.0,255000.0
Casa,Jardim das Oliveiras,SER6,0,0,156,4,5,2,50.0,820000.0
Casa,Jangurussu,SER9,0,0,78,3,2,2,0.0,230000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,300,3,3,8,278.0,530000.0
Casa,Mondubim,SER10,0,0,168,4,4,2,0.0,800000.0
Casa,Siqueira,SER5,0,0,100,4,3,3,200.0,180000.0
Casa,Rodolfo Teófilo,SER3,0,0,330,4,5,3,0.0,1100000.0
Casa,Itaperi,SER8,0,0,122,3,3,2,0.0,290000.0
Casa,Castelão,SER8,0,0,112,3,2,3,0.0,250000.0
Casa,Parque Araxá,Outros,0,0,140,5,1,2,0.0,350000.0
Casa,Sapiranga,SER7,0,0,220,5,5,4,103.0,725000.0
Casa,Amadeu Furtado,SER3,0,0,230,2,3,1,0.0,495000.0
Casa,Maraponga,SER10,0,0,100,2,2,2,0.0,290000.0
Casa,Prefeito José Walter,SER8,0,0,120,3,4,1,0.0,280000.0
Casa,Mondubim,SER10,0,0,274,4,5,4,0.0,600000.0
Casa,Parque Araxá,Outros,0,0,429,7,2,7,0.0,880000.0
Casa,Alagadiço Novo,Outros,0,0,758,7,11,10,0.0,3300000.0
Casa,Lagoa Redonda,SER6,0,0,83,3,1,2,0.0,270000.0
Casa,Conjunto Ceará,SER11,0,0,500,8,6,5,0.0,550000.0
Casa,José de Alencar,SER6,0,0,150,4,4,3,1081.0,750000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,211,5,6,4,0.0,795000.0
Casa,Messejana,SER6,0,0,270,4,3,6,375.0,500000.0
Casa,Prefeito José Walter,SER8,0,0,60,2,2,1,260.0,250000.0
Casa,Passaré,SER8,0,0,69,2,3,2,50.0,350000.0
Casa,Granja Portugal,SER5,0,0,198,7,5,1,0.0,280000.0
Casa,Messejana,SER6,0,0,220,3,3,3,0.0,540000.0
Casa,Mondubim,SER10,0,0,250,5,4,2,0.0,400000.0
Casa,Parquelândia,SER3,0,0,165,4,3,1,0.0,649000.0
Casa,São Bento,SER6,0,0,134,3,3,3,0.0,730000.0
Casa,Parque Manibura,SER6,0,0,215,3,5,6,1934.0,880000.0
Casa,Lagoa Redonda,SER6,0,0,121,4,4,2,580.0,320000.0
Casa,São João do Tauape,SER2,0,0,334,4,3,4,0.0,920000.0
Casa,Papicu,SER2,0,0,573,4,7,10,1007.0,1400000.0
Casa,Álvaro Weyne,SER1,0,0,110,2,1,1,0.0,245000.0
Casa,Vicente Pinzon,SER2,0,0,424,4,5,6,0.0,680000.0
Casa,Jardim Jatobá,Outros,0,0,80,3,1,1,280.0,150000.0
Casa,Papicu,SER2,0,0,122,3,5,2,0.0,510000.0
Casa,Maraponga,SER10,0,0,157,3,2,2,0.0,210000.0
Casa,Granja Lisboa,SER5,0,0,180,3,1,1,0.0,275000.0
Casa,Jardim das Oliveiras,SER6,0,0,144,4,5,2,0.0,655000.0
Casa,Parque Manibura,SER6,0,0,281,4,5,4,0.0,800000.0
Casa,Passaré,SER8,0,0,125,3,2,5,0.0,465000.0
Casa,Coaçu,SER6,0,0,213,3,1,2,0.0,405000.0
Casa,Prefeito José Walter,SER8,0,0,110,3,3,2,0.0,210000.0
Casa,Benfica,SER4,1,0,98,2,2,1,0.0,285000.0
Casa,Jardim das Oliveiras,SER6,0,0,152,4,4,2,0.0,650000.0
Casa,Fátima,SER4,0,0,260,5,3,1,0.0,600000.0
Casa,Serrinha,SER8,0,0,110,4,3,7,0.0,570000.0
Casa,Messejana,SER6,0,0,200,3,2,5,84.0,490000.0
Casa,Passaré,SER8,0,0,125,3,3,4,0.0,560000.0
Casa,Siqueira,SER5,0,0,88,3,1,3,0.0,270000.0
Casa,Dendê,SER8,0,0,300,4,1,2,0.0,560000.0
Casa,Maraponga,SER10,0,0,94,3,3,3,0.0,390000.0
Casa,Maraponga,SER10,0,0,150,3,3,4,0.0,679900.0
Casa,São Gerardo,SER3,0,0,396,4,4,12,0.0,899000.0
Casa,Cambeba,SER6,0,0,180,4,3,3,900.0,690000.0
Casa,Parquelândia,SER3,0,0,143,5,4,2,0.0,570000.0
Casa,Lagoa Redonda,SER6,0,0,98,3,2,3,0.0,360000.0
Casa,Amadeu Furtado,SER3,0,0,396,3,3,6,0.0,590000.0
Casa,Cocó,SER7,0,0,458,5,7,3,0.0,1150000.0
Casa,São João do Tauape,SER2,0,0,237,4,4,4,0.0,670000.0
Casa,Vicente Pinzon,SER2,0,0,138,3,3,3,805.0,510000.0
Casa,Messejana,SER6,0,0,85,2,1,4,0.0,260000.0
Casa,Sapiranga,SER7,0,0,360,3,3,3,0.0,950000.0
Casa,Salinas,Outros,0,0,278,4,4,5,0.0,375000.0
Casa,Maraponga,SER10,0,0,256,4,5,3,0.0,630000.0
Casa,Passaré,SER8,0,0,172,4,4,2,0.0,360000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,120,3,4,3,0.0,600000.0
Casa,São Bento,SER6,0,0,131,3,3,2,0.0,645000.0
Casa,Vila União,SER4,0,0,400,4,5,7,0.0,720000.0
Casa,Monte Castelo,SER3,0,0,162,3,2,2,0.0,380000.0
Casa,Conjunto Esperança,SER10,0,0,60,3,3,4,0.0,220000.0
Casa,Siqueira,SER5,0,0,319,1,5,8,0.0,700000.0
Casa,São Bento,SER6,0,0,116,3,3,2,0.0,420000.0
Casa,Sapiranga,SER7,0,0,175,3,4,3,0.0,580000.0
Casa,Maraponga,SER10,0,0,94,3,4,3,0.0,405000.0
Casa,de Lourdes,SER2,0,0,400,4,6,4,2300.0,3350000.0
Casa,Papicu,SER2,0,0,217,6,7,4,426.0,1100000.0
Casa,Montese,SER4,0,0,340,4,2,3,0.0,585000.0
Casa,Presidente Kennedy,SER3,0,0,416,4,1,6,0.0,1350000.0
Casa,Monte Castelo,SER3,0,0,260,5,4,3,0.0,514900.0
Casa,José Bonifácio,SER4,1,0,230,4,4,2,0.0,790000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,400,5,6,8,0.0,1600000.0
Casa,Lagoa Redonda,SER6,0,0,107,3,3,2,0.0,419000.0
Casa,Aldeota,SER2,1,0,69,3,5,1,137.0,950000.0
Casa,Amadeu Furtado,SER3,0,0,315,3,2,1,0.0,800000.0
Casa,Meireles,SER2,1,1,263,3,2,4,0.0,2990000.0
Casa,Mondubim,SER10,0,0,270,3,5,3,0.0,630000.0
Casa,São Bento,SER6,0,0,107,3,3,3,0.0,410000.0
Casa,Centro,SER12,0,0,530,8,4,4,0.0,910000.0
Casa,São Bento,SER6,0,0,138,3,3,2,0.0,430000.0
Casa,Cidade dos Funcionários,SER6,0,0,133,4,4,3,500.0,680000.0
Casa,Jóquei Clube,SER12,0,0,206,3,3,2,0.0,590000.0
Casa,Maraponga,SER10,0,0,94,3,4,2,0.0,405000.0
Casa,Passaré,SER8,0,0,112,3,3,2,0.0,340000.0
Casa,Sapiranga,SER7,0,0,309,4,6,5,150.0,800000.0
Casa,Cidade 2000,SER7,0,0,100,3,2,1,0.0,500000.0
Casa,Cambeba,SER6,0,0,176,3,5,8,1200.0,1350000.0
Casa,Passaré,SER8,0,0,150,4,3,2,50.0,440000.0
Casa,Prefeito José Walter,SER8,0,0,200,3,3,3,0.0,300000.0
Casa,Benfica,SER4,1,0,71,3,2,3,0.0,575000.0
Casa,Messejana,SER6,0,0,605,4,5,9,0.0,2500000.0
Casa,Parque Manibura,SER6,0,0,308,3,3,3,0.0,690000.0
Casa,Joaquim Távora,SER2,1,0,505,5,3,1,0.0,850000.0
Casa,Maraponga,SER10,0,0,129,3,3,4,50.0,750000.0
Casa,Montese,SER4,0,0,339,4,4,3,84.0,590000.0
Casa,Tauape,Outros,0,0,168,3,3,1,92.0,350000.0
Casa,Lagoa Redonda,SER6,0,0,148,3,4,3,1150.0,936000.0
Casa,Cajazeiras,SER9,0,0,175,4,2,2,0.0,460000.0
Casa,Montese,SER4,0,0,170,5,3,3,0.0,380000.0
Casa,Parque Manibura,SER6,0,0,351,4,4,3,0.0,1250000.0
Casa,José de Alencar,SER6,0,0,335,4,3,5,0.0,630000.0
Casa,Paupina,SER6,0,0,198,4,3,3,0.0,310000.0
Casa,Cidade dos Funcionários,SER6,0,0,137,3,3,2,0.0,415000.0
Casa,Carlito Pamplona,SER1,0,0,203,4,3,2,0.0,320000.0
Casa,Sapiranga,SER7,0,0,174,3,4,5,0.0,600000.0
Casa,Maraponga,SER10,0,0,150,4,4,10,824.0,695000.0
Casa,Dionisio Torres,SER2,0,0,280,4,5,5,0.0,1250000.0
Casa,de Lourdes,SER2,0,0,420,3,5,4,0.0,1100000.0
Casa,Montese,SER4,0,0,454,5,4,2,0.0,430000.0
Casa,Sapiranga,SER7,0,0,201,3,5,3,112.0,990000.0
Casa,Cajazeiras,SER9,0,0,280,5,4,2,0.0,760000.0
Casa,Quintino Cunha,SER3,0,0,300,6,4,1,0.0,280000.0
Casa,Parquelândia,SER3,0,0,188,4,3,3,3226.0,799000.0
Casa,Cajazeiras,SER9,0,0,122,3,3,3,0.0,475000.0
Casa,São João do Tauape,SER2,0,0,588,4,6,4,2555.0,2500000.0
Casa,Conjunto Ceará,Outros,0,0,242,6,3,1,0.0,450000.0
Casa,Cambeba,SER6,0,0,275,5,5,4,1500.0,1600000.0
Casa,Jangurussu,SER9,0,0,116,3,3,2,0.0,435000.0
Casa,Serrinha,SER8,0,0,330,3,1,6,0.0,530000.0
Casa,Pici,SER11,0,0,184,3,2,4,1000.0,550000.0
Casa,José de Alencar,SER6,0,0,180,3,4,5,0.0,580000.0
Casa,Maraponga,SER10,0,0,220,4,5,3,50.0,560000.0
Casa,Cajazeiras,SER9,0,0,166,4,4,6,0.0,750000.0
Casa,Siqueira,SER5,0,0,64,2,2,2,1020.0,265000.0
Casa,Álvaro Weyne,SER1,0,0,250,5,2,4,0.0,350000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,161,3,3,10,163.0,600000.0
Casa,Passaré,SER8,0,0,123,3,3,2,0.0,590000.0
Casa,Cidade dos Funcionários,SER6,0,0,160,4,5,3,50.0,650000.0
Casa,Jardim das Oliveiras,SER6,0,0,436,5,7,10,0.0,670000.0
Casa,Cajazeiras,SER9,0,0,98,3,3,2,0.0,549000.0
Casa,José Bonifácio,SER4,1,0,270,4,4,5,700.0,1290000.0
Casa,Prefeito José Walter,SER8,0,0,100,3,3,2,0.0,299500.0
Casa,Parque Manibura,SER6,0,0,750,4,4,5,0.0,1700000.0
Casa,de Lourdes,SER2,0,0,251,6,4,4,258.0,589000.0
Casa,Dionisio Torres,SER2,0,0,396,4,2,5,448.0,1300000.0
Casa,Sapiranga,SER7,0,0,160,3,4,2,0.0,790000.0
Casa,Presidente Kennedy,SER3,0,0,416,4,4,6,0.0,1250000.0
Casa,Prefeito José Walter,SER8,0,0,120,3,3,1,0.0,270000.0
Casa,José Bonifácio,SER4,1,0,212,7,6,2,835.0,545000.0
Casa,Maraponga,SER10,0,0,139,4,4,3,50.0,630000.0
Casa,Aldeota,SER2,1,0,200,4,3,2,0.0,749000.0
Casa,Cidade dos Funcionários,SER6,0,0,439,4,4,4,0.0,690000.0
Casa,Coité,Outros,0,0,135,4,4,2,0.0,639900.0
Casa,Vila União,SER4,0,0,80,2,2,2,50.0,250000.0
Casa,Dunas,Outros,0,0,117,3,5,2,750.0,1005000.0
Casa,Cambeba,SER6,0,0,375,5,5,11,0.0,1400000.0
Casa,Montese,SER4,0,0,160,4,3,3,0.0,300000.0
Casa,Lagoa Redonda,SER6,0,0,111,4,4,2,0.0,320000.0
Casa,Dunas,Outros,0,0,465,5,6,10,628.0,1750000.0
Casa,Carlito Pamplona,SER1,0,0,123,3,1,1,0.0,230000.0
Casa,Maraponga,SER10,0,0,260,4,5,5,0.0,949000.0
Casa,Serrinha,SER8,0,0,157,4,2,2,792.0,380000.0
Casa,Ancuri,SER9,0,0,90,3,2,3,0.0,310000.0
Casa,Monte Castelo,SER3,0,0,255,4,4,3,0.0,730000.0
Casa,Lagoa Redonda,SER6,0,0,207,3,3,3,0.0,250000.0
Casa,Maraponga,SER10,0,0,131,4,3,2,0.0,895000.0
Casa,Cidade dos Funcionários,SER6,0,0,210,5,5,2,0.0,750000.0
Casa,Messejana,SER6,0,0,116,3,3,3,0.0,435000.0
Casa,Mondubim,SER10,0,0,196,4,3,2,0.0,240000.0
Casa,Parque Manibura,SER6,0,0,140,3,3,3,0.0,398000.0
Casa,Passaré,SER8,0,0,140,3,3,4,0.0,465000.0
Casa,São Bento,SER6,0,0,107,3,4,2,0.0,400000.0
Casa,Aerolândia,Outros,0,0,130,4,3,1,0.0,389900.0
Casa,Maraponga,SER10,0,0,140,3,3,4,0.0,460000.0
Casa,Barra do Ceará,SER1,0,1,162,4,2,2,0.0,350000.0
Casa,Vila Peri,SER4,0,0,160,4,3,1,0.0,290000.0
Casa,Alto da Balança,SER6,0,0,438,5,5,2,0.0,1190000.0
Casa,Tauape,Outros,0,0,296,5,6,2,0.0,1100000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,450,7,5,10,0.0,2000000.0
Casa,Mondubim,SER10,0,0,126,3,3,2,0.0,390000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,250,2,2,2,0.0,380000.0
Casa,Fátima,SER4,0,0,180,1,3,3,0.0,630000.0
Casa,Jardim América,Outros,0,0,148,4,4,2,1000.0,590000.0
Casa,Sapiranga,SER7,0,0,88,3,3,2,0.0,440000.0
Casa,São Bento,SER6,0,0,78,3,2,1,0.0,289000.0
Casa,Cajazeiras,SER9,0,0,406,6,3,3,0.0,600000.0
Casa,Manuel Sátiro,Outros,0,0,95,3,2,3,0.0,379000.0
Casa,Dionisio Torres,SER2,0,0,350,3,3,2,4416.0,1200000.0
Casa,Jardim das Oliveiras,SER6,0,0,144,4,4,2,0.0,655000.0
Casa,Aldeota,SER2,1,0,411,5,5,2,0.0,1800000.0
Casa,Cidade dos Funcionários,SER6,0,0,280,5,4,10,3424.0,650000.0
Casa,Fátima,SER4,0,0,230,3,2,2,0.0,650000.0
Casa,Itaperi,SER8,0,0,150,4,4,2,0.0,550000.0
Casa,Montese,SER4,0,0,148,4,2,1,0.0,320000.0
Casa,Papicu,SER2,0,0,396,3,3,2,1500.0,550000.0
Casa,Dias Macedo,SER8,0,0,708,14,14,2,239.0,1500000.0
Casa,Fátima,SER4,0,0,250,3,3,2,1230.0,750000.0
Casa,Castelão,SER8,0,0,178,2,2,1,0.0,480000.0
Casa,Parque Manibura,SER6,0,0,260,4,4,5,0.0,870000.0
Casa,Prefeito José Walter,SER8,0,0,225,3,5,4,0.0,295000.0
Casa,Praia de Iracema,SER12,1,1,135,3,3,1,0.0,800000.0
Casa,Amadeu Furtado,SER3,0,0,200,3,1,2,0.0,580000.0
Casa,Itaperi,SER8,0,0,370,4,5,8,0.0,1250000.0
Casa,Álvaro Weyne,SER1,0,0,73,3,2,2,0.0,370000.0
Casa,Papicu,SER2,0,0,219,4,5,6,1900.0,495000.0
Casa,Dionisio Torres,SER2,0,0,245,4,3,2,120.0,850000.0
Casa,Sabiaguaba,SER7,0,1,100,2,2,1,357.0,350000.0
Casa,Passaré,SER8,0,0,80,3,2,2,550.0,279000.0
Casa,Cristo Redentor,SER1,0,0,84,2,1,1,0.0,119000.0
Casa,Montese,SER4,0,0,480,6,6,6,0.0,1550000.0
Casa,José de Alencar,SER6,0,0,215,3,4,5,1293.0,780000.0
Casa,Vila Peri,SER4,0,0,81,2,1,1,0.0,249000.0
Casa,Cocó,SER7,0,0,302,4,6,4,0.0,1000000.0
Casa,Messejana,SER6,0,0,399,4,7,5,0.0,1200000.0
Casa,Parquelândia,SER3,0,0,234,6,6,2,0.0,550000.0
Casa,Canindezinho,SER10,0,0,250,5,3,4,0.0,540000.0
Casa,Centro,SER12,0,0,211,5,3,2,0.0,380000.0
Casa,Lagoa Redonda,SER6,0,0,79,4,3,2,460.0,300000.0
Casa,Sapiranga,SER7,0,0,210,3,3,2,0.0,660000.0
Casa,Dunas,Outros,0,0,390,4,6,4,0.0,2350000.0
Casa,Parque Araxá,Outros,0,0,217,7,4,2,1239.0,400000.0
Casa,Parque Manibura,SER6,0,0,420,4,4,8,0.0,850000.0
Casa,Messejana,SER6,0,0,118,3,4,2,50.0,480000.0
Casa,Sabiaguaba,SER7,0,1,342,3,3,3,1350.0,1350000.0
Casa,Prefeito José Walter,SER8,0,0,60,2,1,1,0.0,140000.0
Casa,Sapiranga,SER7,0,0,175,3,4,3,0.0,560000.0
Casa,Cajazeiras,SER9,0,0,160,4,4,4,0.0,680000.0
Casa,Passaré,SER8,0,0,90,3,2,2,0.0,550000.0
Casa,Jardim das Oliveiras,SER6,0,0,144,4,4,2,50.0,655000.0
Casa,Messejana,SER6,0,0,107,3,2,3,0.0,438000.0
Casa,Sapiranga,SER7,0,0,762,3,4,10,0.0,1680000.0
Casa,Joaquim Távora,SER2,1,0,605,5,4,6,0.0,2250000.0
Casa,Farias Brito,SER3,1,0,286,2,4,3,876.0,1650000.0
Casa,Edson Queiroz,SER7,0,0,55,2,2,2,150.0,250000.0
Casa,Messejana,SER6,0,0,286,5,4,4,0.0,299999.0
Casa,Parquelândia,SER3,0,0,372,3,4,5,1500.0,1200000.0
Casa,Manuel Sátiro,Outros,0,0,234,3,3,2,0.0,440000.0
Casa,Edson Queiroz,SER7,0,0,348,6,3,5,0.0,590000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,999,5,8,12,0.0,1389999.0
Casa,Sapiranga,SER7,0,0,140,3,4,2,0.0,450000.0
Casa,Álvaro Weyne,SER1,0,0,196,4,1,1,0.0,220000.0
Casa,José Bonifácio,SER4,1,0,300,5,4,4,0.0,550000.0
Casa,Vicente Pinzon,SER2,0,0,138,3,4,2,0.0,490000.0
Casa,Maraponga,SER10,0,0,180,3,2,4,0.0,395000.0
Casa,Itaperi,SER8,0,0,187,4,5,2,1767.0,600000.0
Casa,Edson Queiroz,SER7,0,0,260,4,3,6,0.0,930000.0
Casa,Jacarecanga,SER1,1,0,459,4,5,4,0.0,750000.0
Casa,Fátima,SER4,0,0,301,7,6,3,0.0,1590000.0
Casa,Parquelândia,SER3,0,0,370,7,3,4,0.0,970000.0
Casa,Jóquei Clube,SER12,0,0,340,4,5,3,0.0,900000.0
Casa,Sapiranga,SER7,0,0,360,4,5,4,2400.0,1495000.0
Casa,Cidade dos Funcionários,SER6,0,0,229,5,4,4,0.0,920000.0
Casa,Cidade dos Funcionários,SER6,0,0,439,5,5,4,0.0,598000.0
Casa,Papicu,SER2,0,0,194,4,3,4,388.0,750000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,180,6,7,7,0.0,1800000.0
Casa,José de Alencar,SER6,0,0,251,4,4,3,0.0,930000.0
Casa,Aldeota,SER2,1,0,350,3,1,1,0.0,950000.0
Casa,Prefeito José Walter,SER8,0,0,79,3,2,1,0.0,320000.0
Casa,Fátima,SER4,0,0,201,3,6,3,1072.0,1549000.0
Casa,Cidade dos Funcionários,SER6,0,0,180,4,5,3,0.0,699000.0
Casa,São Gerardo,SER3,0,0,87,3,3,3,0.0,619000.0
Casa,Mondubim,SER10,0,0,323,4,4,3,3308.0,1400000.0
Casa,Cidade 2000,SER7,0,0,121,4,4,2,200.0,520000.0
Casa,Passaré,SER8,0,0,345,3,2,4,600.0,510000.0
Casa,José de Alencar,SER6,0,0,190,5,5,5,2026.0,500000.0
Casa,Fátima,SER4,0,0,196,4,3,6,125.0,1350000.0
Casa,Cidade dos Funcionários,SER6,0,0,282,4,1,3,0.0,795000.0
Casa,Itaperi,SER8,0,0,150,3,2,3,0.0,300000.0
Casa,Engenheiro Luciano Cavalcante,SER7,0,0,185,4,5,3,0.0,1270000.0
